dol vehicle id,clean_alternative_fuel_vehicle_type,make,model,new_or_used_vehicle,sale_price,dol_transaction_date,transaction_type,transaction_year,electric_vehicle_fee_paid,electric_range,vehicle_primary_use,meets_2019_hb_2042_electric_range_requirement
298533336,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,July 09 2021,Registration Renewal,2021,Yes,151,Passenger,TRUE
298533336,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,July 07 2022,Registration Renewal,2022,Yes,151,Passenger,TRUE
123545096,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,December 09 2016,Original Registration,2016,No,84,Passenger,TRUE
123545096,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,December 09 2016,Original Title,2016,Not Applicable,84,Passenger,TRUE
8304306,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,November 07 2014,Original Registration,2014,No,73,Passenger,TRUE
8304306,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,November 07 2014,Original Title,2014,Not Applicable,73,Passenger,TRUE
138211412,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,10500,December 31 2019,Transfer Title,2019,Not Applicable,84,Passenger,TRUE
138211412,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,December 31 2019,Registration at time of Transfer,2019,Yes,84,Passenger,TRUE
138211412,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,December 09 2020,Registration Renewal,2020,Yes,84,Passenger,TRUE
138211412,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,January 08 2022,Registration Renewal,2022,Yes,84,Passenger,TRUE
177280323,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,September 17 2017,Registration Renewal,2017,Yes,84,Passenger,TRUE
177280323,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 01 2018,Registration Renewal,2018,Yes,84,Passenger,TRUE
177280323,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,September 26 2019,Registration Renewal,2019,Yes,84,Passenger,TRUE
177280323,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,October 02 2019,Registration at time of Transfer,2019,No,84,Passenger,TRUE
177280323,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,October 06 2020,Registration Renewal,2020,Yes,84,Passenger,TRUE
177280323,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 25 2021,Registration Renewal,2021,Yes,84,Passenger,TRUE
129531958,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,May 16 2017,Registration Renewal,2017,Yes,73,Passenger,TRUE
129531958,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,June 19 2018,Registration Renewal,2018,Yes,73,Passenger,TRUE
129531958,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,May 21 2019,Registration Renewal,2019,Yes,73,Passenger,TRUE
129531958,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 18 2020,Registration Renewal,2020,Yes,73,Passenger,TRUE
129531958,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,May 11 2021,Registration Renewal,2021,Yes,73,Passenger,TRUE
196783674,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,30833,October 10 2017,Original Title,2017,Not Applicable,107,Passenger,TRUE
196783674,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,October 10 2017,Original Registration,2017,No,107,Passenger,TRUE
196783674,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 28 2018,Registration Renewal,2018,Yes,107,Passenger,TRUE
168772866,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,33150,September 20 2019,Original Title,2019,Not Applicable,150,Passenger,TRUE
168772866,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,September 20 2019,Original Registration,2019,No,150,Passenger,TRUE
168772866,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 31 2020,Registration Renewal,2020,Yes,150,Passenger,TRUE
168772866,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,July 26 2021,Registration Renewal,2021,Yes,150,Passenger,TRUE
474012570,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,March 22 2022,Registration at time of Transfer,2022,Yes,151,Passenger,TRUE
474012570,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,10816,March 22 2022,Transfer Title,2022,Not Applicable,151,Passenger,TRUE
222362171,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,December 17 2021,Registration at time of Transfer,2021,No,107,Passenger,TRUE
222362171,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,July 14 2022,Registration Renewal,2022,Yes,107,Passenger,TRUE
180286151,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,July 06 2018,Registration at time of Transfer,2018,Yes,84,Passenger,TRUE
180286151,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,October 11 2019,Registration Renewal,2019,Yes,84,Passenger,TRUE
180286151,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,May 15 2020,Registration Renewal,2020,Yes,84,Passenger,TRUE
180286151,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,May 10 2021,Registration Renewal,2021,Yes,84,Passenger,TRUE
180286151,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,14345,July 06 2018,Transfer Title,2018,Not Applicable,84,Passenger,TRUE
117549785,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,August 05 2016,Original Registration,2016,No,84,Passenger,TRUE
117549785,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,August 05 2016,Original Title,2016,Not Applicable,84,Passenger,TRUE
117549785,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,July 25 2017,Registration Renewal,2017,Yes,84,Passenger,TRUE
214964732,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,9998,July 18 2018,Original Title,2018,Not Applicable,84,Passenger,TRUE
214964732,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,July 18 2018,Original Registration,2018,No,84,Passenger,TRUE
214964732,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,June 11 2019,Registration Renewal,2019,Yes,84,Passenger,TRUE
235571920,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,July 24 2019,Registration at time of Transfer,2019,Yes,84,Passenger,TRUE
235571920,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,10998,July 24 2019,Transfer Title,2019,Not Applicable,84,Passenger,TRUE
318001372,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,November 23 2021,Registration Renewal,2021,Yes,151,Passenger,TRUE
224679402,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,26317,June 15 2017,Original Title,2017,Not Applicable,107,Passenger,TRUE
224679402,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,June 15 2017,Original Registration,2017,No,107,Passenger,TRUE
224679402,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,November 21 2018,Registration Renewal,2018,Yes,107,Passenger,TRUE
208265543,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,April 22 2013,Original Registration,2013,No,75,Passenger,TRUE
208265543,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,April 22 2013,Original Title,2013,Not Applicable,75,Passenger,TRUE
208265543,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,April 04 2014,Registration Renewal,2014,Yes,75,Passenger,TRUE
127700226,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,September 26 2013,Original Registration,2013,No,75,Passenger,TRUE
127700226,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,September 26 2013,Original Title,2013,Not Applicable,75,Passenger,TRUE
127700226,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,October 13 2014,Registration Renewal,2014,Yes,75,Passenger,TRUE
275783938,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,6999,February 23 2017,Transfer Title,2017,Not Applicable,73,Passenger,TRUE
275783938,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,February 23 2017,Registration at time of Transfer,2017,Yes,73,Passenger,TRUE
275783938,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,October 22 2018,Registration Renewal,2018,Yes,73,Passenger,TRUE
325603295,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,9998,September 28 2017,Original Title,2017,Not Applicable,84,Passenger,TRUE
325603295,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,September 28 2017,Original Registration,2017,No,84,Passenger,TRUE
213614187,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,March 18 2021,Registration Renewal,2021,Yes,73,Passenger,TRUE
213614187,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,February 14 2022,Registration Renewal,2022,Yes,73,Passenger,TRUE
104048290,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,June 23 2015,Registration Renewal,2015,Yes,75,Passenger,TRUE
104048290,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,July 16 2013,Original Registration,2013,No,75,Passenger,TRUE
104048290,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,July 16 2013,Original Title,2013,Not Applicable,75,Passenger,TRUE
104048290,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,May 27 2014,Registration Renewal,2014,Yes,75,Passenger,TRUE
205662488,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,21230,July 01 2021,Transfer Title,2021,Not Applicable,151,Passenger,TRUE
205662488,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,July 01 2021,Registration at time of Transfer,2021,Yes,151,Passenger,TRUE
205662488,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,May 31 2022,Registration Renewal,2022,Yes,151,Passenger,TRUE
295553548,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,February 05 2021,Transfer Title,2021,Not Applicable,150,Passenger,TRUE
295553548,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,42616,October 02 2019,Original Title,2019,Not Applicable,150,Passenger,TRUE
295553548,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,February 05 2021,Registration at time of Transfer,2021,No,150,Passenger,TRUE
295553548,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,July 29 2021,Registration Renewal,2021,Yes,150,Passenger,TRUE
295553548,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 01 2022,Registration Renewal,2022,Yes,150,Passenger,TRUE
295553548,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,October 02 2019,Original Registration,2019,No,150,Passenger,TRUE
295553548,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 28 2020,Registration Renewal,2020,Yes,150,Passenger,TRUE
207445528,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,March 15 2013,Original Registration,2013,No,75,Passenger,TRUE
207445528,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,March 15 2013,Original Title,2013,Not Applicable,75,Passenger,TRUE
221840972,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,8950,February 06 2017,Original Title,2017,Not Applicable,84,Passenger,TRUE
221840972,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,February 06 2017,Original Registration,2017,No,84,Passenger,TRUE
168180113,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,8450,March 31 2017,Transfer Title,2017,Not Applicable,75,Passenger,TRUE
168180113,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,March 31 2017,Registration at time of Transfer,2017,Yes,75,Passenger,TRUE
168180113,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,February 12 2018,Registration Renewal,2018,Yes,75,Passenger,TRUE
168180113,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,March 01 2019,Registration Renewal,2019,Yes,75,Passenger,TRUE
168180113,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,February 07 2020,Registration Renewal,2020,Yes,75,Passenger,TRUE
168180113,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,February 01 2021,Registration Renewal,2021,Yes,75,Passenger,TRUE
168180113,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,February 09 2022,Registration Renewal,2022,Yes,75,Passenger,TRUE
126731377,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,December 14 2020,Registration Renewal,2020,Yes,84,Passenger,TRUE
150864591,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,November 02 2015,Registration Renewal,2015,Yes,84,Passenger,TRUE
150864591,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,October 24 2016,Registration Renewal,2016,Yes,84,Passenger,TRUE
150864591,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,October 30 2017,Registration Renewal,2017,Yes,84,Passenger,TRUE
150864591,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,October 08 2018,Registration Renewal,2018,Yes,84,Passenger,TRUE
130509690,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,August 20 2013,Original Registration,2013,No,75,Passenger,TRUE
130509690,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,August 20 2013,Original Title,2013,Not Applicable,75,Passenger,TRUE
130509690,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,July 10 2014,Registration Renewal,2014,Yes,75,Passenger,TRUE
130509690,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,July 08 2015,Registration Renewal,2015,Yes,75,Passenger,TRUE
130509690,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,June 22 2016,Registration Renewal,2016,Yes,75,Passenger,TRUE
130509690,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 08 2017,Registration Renewal,2017,Yes,75,Passenger,TRUE
130509690,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,March 20 2019,Registration Renewal,2019,Yes,75,Passenger,TRUE
126731377,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,February 28 2022,Registration Renewal,2022,Yes,84,Passenger,TRUE
126731377,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,April 01 2015,Original Registration,2015,No,84,Passenger,TRUE
126731377,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,April 01 2015,Original Title,2015,Not Applicable,84,Passenger,TRUE
126731377,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,March 23 2016,Registration Renewal,2016,Yes,84,Passenger,TRUE
126731377,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,January 02 2017,Registration Renewal,2017,Yes,84,Passenger,TRUE
126731377,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,January 04 2018,Registration Renewal,2018,Yes,84,Passenger,TRUE
126731377,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,February 27 2019,Registration Renewal,2019,Yes,84,Passenger,TRUE
126731377,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,February 27 2020,Registration Renewal,2020,Yes,84,Passenger,TRUE
307455004,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,28849,July 28 2017,Original Title,2017,Not Applicable,107,Passenger,TRUE
307455004,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,July 28 2017,Original Registration,2017,No,107,Passenger,TRUE
307455004,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,July 09 2018,Registration Renewal,2018,Yes,107,Passenger,TRUE
130509690,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,July 05 2019,Registration Renewal,2019,Yes,75,Passenger,TRUE
130509690,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 24 2020,Registration Renewal,2020,Yes,75,Passenger,TRUE
130509690,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 19 2021,Registration Renewal,2021,Yes,75,Passenger,TRUE
130509690,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,July 08 2022,Registration Renewal,2022,Yes,75,Passenger,TRUE
318987077,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,April 02 2018,Registration Renewal,2018,Yes,73,Passenger,TRUE
252765866,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,15500,May 04 2022,Transfer Title,2022,Not Applicable,84,Passenger,TRUE
252765866,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,May 04 2022,Registration at time of Transfer,2022,Yes,84,Passenger,TRUE
145064398,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,May 16 2016,Transfer Title,2016,Not Applicable,75,Passenger,TRUE
3140371,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,12491,January 15 2019,Transfer Title,2019,Not Applicable,84,Passenger,TRUE
3140371,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,January 15 2019,Registration at time of Transfer,2019,Yes,84,Passenger,TRUE
154601191,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,12000,January 31 2020,Transfer Title,2020,Not Applicable,84,Passenger,TRUE
154601191,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,January 31 2020,Registration at time of Transfer,2020,Yes,84,Passenger,TRUE
154601191,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,January 25 2021,Registration Renewal,2021,Yes,84,Passenger,TRUE
140096743,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,April 13 2016,Registration Renewal,2016,Yes,84,Passenger,TRUE
179448300,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,May 07 2013,Original Registration,2013,No,75,Passenger,TRUE
179448300,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,May 07 2013,Original Title,2013,Not Applicable,75,Passenger,TRUE
477336975,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,6140,May 31 2019,Original Title,2019,Not Applicable,73,Passenger,TRUE
477336975,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,May 31 2019,Original Registration,2019,No,73,Passenger,TRUE
477336975,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,April 30 2020,Registration Renewal,2020,Yes,73,Passenger,TRUE
477336975,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,April 21 2021,Registration Renewal,2021,Yes,73,Passenger,TRUE
183335043,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,19987,November 19 2021,Original Title,2021,Not Applicable,151,Passenger,TRUE
165186479,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,9500,July 27 2021,Transfer Title,2021,Not Applicable,84,Passenger,TRUE
165186479,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,July 27 2021,Registration at time of Transfer,2021,Yes,84,Passenger,TRUE
196832786,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,October 19 2015,Original Registration,2015,No,84,Passenger,TRUE
196832786,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,October 19 2015,Original Title,2015,Not Applicable,84,Passenger,TRUE
196832786,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 29 2016,Registration Renewal,2016,Yes,84,Passenger,TRUE
196832786,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,September 19 2017,Registration Renewal,2017,Yes,84,Passenger,TRUE
196832786,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 15 2018,Registration Renewal,2018,Yes,84,Passenger,TRUE
196832786,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 23 2019,Registration Renewal,2019,Yes,84,Passenger,TRUE
196832786,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 24 2020,Registration Renewal,2020,Yes,84,Passenger,TRUE
196832786,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 23 2021,Registration Renewal,2021,Yes,84,Passenger,TRUE
196832786,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 22 2022,Registration Renewal,2022,Yes,84,Passenger,TRUE
202117765,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,35895,June 06 2022,Original Title,2022,Not Applicable,0,Passenger,FALSE
202117765,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,June 06 2022,Original Registration,2022,No,0,Passenger,FALSE
477533073,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,15700,September 17 2019,Original Title,2019,Not Applicable,107,Passenger,TRUE
477533073,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,September 17 2019,Original Registration,2019,No,107,Passenger,TRUE
477533073,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,September 02 2020,Registration Renewal,2020,Yes,107,Passenger,TRUE
477533073,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,August 11 2021,Registration Renewal,2021,Yes,107,Passenger,TRUE
110243276,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,November 08 2016,Registration at time of Transfer,2016,Yes,75,Passenger,TRUE
110243276,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,November 08 2016,Transfer Title,2016,Not Applicable,75,Passenger,TRUE
110243276,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,November 04 2017,Registration Renewal,2017,Yes,75,Passenger,TRUE
195378564,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,33895,March 29 2022,Original Title,2022,Not Applicable,0,Passenger,FALSE
195378564,Battery Electric Vehicle (BEV),NISSAN,Leaf,New,0,March 29 2022,Original Registration,2022,No,0,Passenger,FALSE
229081240,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,October 27 2017,Registration Renewal,2017,Yes,73,Passenger,TRUE
229081240,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,October 23 2018,Registration Renewal,2018,Yes,73,Passenger,TRUE
229081240,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,October 23 2019,Registration Renewal,2019,Yes,73,Passenger,TRUE
229081240,Battery Electric Vehicle (BEV),NISSAN,Leaf,Used,0,October 27 2020,Registration Renewal,2020,Yes,73,Passenger,TRUE
